"iso3","country","tech","supply_chain","base_score","base_index","score_v0"
"DEU","Germany","Nuclear","Upstream",0.530930048956005,0.84105545843966,0.530930048956005
"DEU","Germany","Oil","Midstream",18.4018050131796,0.805950034987136,18.4018050131796
"DEU","Germany","Oil","Upstream",14.1839584506788,0.803639594543732,14.1839584506788
"DEU","Germany","Semiconductors","Midstream",21.0552478480096,0.785435399714143,21.0552478480096
"DEU","Germany","Semiconductors","Upstream",0.530930048956005,0.84105545843966,0.530930048956005
"DEU","Germany","Solar","Midstream",22.2629464477739,0.789103277940466,22.2629464477739
"DEU","Germany","Solar","Upstream",0.530930048956005,0.84105545843966,0.530930048956005
"DEU","Germany","Wind","Midstream",21.7049217618498,0.78790350592177,21.7049217618498
"DEU","Germany","Wind","Upstream",0.530930048956005,0.84105545843966,0.530930048956005
"DNK","Denmark","Batteries","Midstream",26.2114149973429,0.603576950038329,26.2114149973429
"DNK","Denmark","Batteries","Upstream",0.32724510912281,0.579550138656642,0.32724510912281
"DNK","Denmark","Coal","Midstream",6.27421358616613,0.575635718303508,6.27421358616613
"DNK","Denmark","Coal","Upstream",3.0723431745279,0.4778980739587,3.0723431745279
"DNK","Denmark","Electric Grid","Midstream",15.991198733223,0.585786437626905,15.991198733223
"DNK","Denmark","Electric Grid","Upstream",12.2059332927078,0.625492255728092,12.2059332927078
"DNK","Denmark","Electric Vehicles","Midstream",14.2156302123771,0.483314773547883,14.2156302123771
"DNK","Denmark","Electric Vehicles","Upstream",0.32724510912281,0.579550138656642,0.32724510912281
"DNK","Denmark","Gas","Midstream",10.3268734956842,0.644756480997871,10.3268734956842
"DNK","Denmark","Gas","Upstream",7.61264593016854,0.60435607626104,7.61264593016854
"DNK","Denmark","Nuclear","Midstream",6.79523885398598,0.62325856693929,6.79523885398598
"DNK","Denmark","Nuclear","Upstream",0.32724510912281,0.579550138656642,0.32724510912281
"DNK","Denmark","Oil","Midstream",10.9912400836059,0.653674689241878,10.9912400836059
"DNK","Denmark","Oil","Upstream",7.35941486620417,0.560742595339519,7.35941486620417
"DNK","Denmark","Semiconductors","Midstream",9.62266342149003,0.520869628449301,9.62266342149003
"DNK","Denmark","Semiconductors","Upstream",0.32724510912281,0.579550138656642,0.32724510912281
"DNK","Denmark","Solar","Midstream",12.8699170359288,0.564383458187679,12.8699170359288
"DNK","Denmark","Solar","Upstream",0.32724510912281,0.579550138656642,0.32724510912281
"DNK","Denmark","Wind","Midstream",15.0641039865572,0.705290516111993,15.0641039865572
"DNK","Denmark","Wind","Upstream",0.32724510912281,0.579550138656642,0.32724510912281
"DZA","Algeria","Batteries","Midstream",3.5201311631733,0.296375092439239,3.5201311631733
"DZA","Algeria","Coal","Midstream",0.726573285772485,0.341042768106802,0.726573285772485
"DZA","Algeria","Coal","Upstream",1.31214285104532,0.375,1.31214285104532
"DZA","Algeria","Electric Grid","Midstream",6.34795176358841,0.399421825226937,6.34795176358841
"DZA","Algeria","Electric Grid","Upstream",2.26642856089646,0.398794567984071,2.26642856089646
"DZA","Algeria","Electric Vehicles","Midstream",4.83130930400752,0.31408447210524,4.83130930400752
"DZA","Algeria","Gas","Midstream",0.357987517618355,0.245664156952622,0.357987517618355
"DZA","Algeria","Gas","Upstream",1.74952927220206,0.343070330817254,1.74952927220206
"DZA","Algeria","Nuclear","Midstream",3.5201311631733,0.409059818066892,3.5201311631733
"DZA","Algeria","Oil","Midstream",0.788472365459338,0.284901901811741,0.788472365459338
"DZA","Algeria","Oil","Upstream",2.09283520977273,0.321312454122044,2.09283520977273
"DZA","Algeria","Semiconductors","Midstream",3.5201311631733,0.414213562373095,3.5201311631733
"DZA","Algeria","Solar","Midstream",3.09104635946007,0.384088378211075,3.09104635946007
"DZA","Algeria","Wind","Midstream",3.09104635946007,0.37017943751359,3.09104635946007
"ECU","Ecuador","Batteries","Midstream",2.47205804391532,0.284901901811741,2.47205804391532
"ECU","Ecuador","Coal","Midstream",2.66199179454794,0.409059818066892,2.66199179454794
"ECU","Ecuador","Coal","Upstream",1.38760150110072,0.392280956059262,1.38760150110072
"ECU","Ecuador","Electric Grid","Midstream",6.83131089840618,0.406878198854511,6.83131089840618
"ECU","Ecuador","Electric Grid","Upstream",2.37917390058747,0.406570025507271,2.37917390058747
"ECU","Ecuador","Electric Vehicles","Midstream",8.17732212500869,0.399421825226937,8.17732212500869
"ECU","Ecuador","Gas","Midstream",2.52027335260242,0.3805345815818,2.52027335260242
"ECU","Ecuador","Gas","Upstream",2.30599791651686,0.37041520828108,2.30599791651686
"ECU","Ecuador","Nuclear","Midstream",4.12452588403982,0.461032348500033,4.12452588403982
"ECU","Ecuador","Oil","Midstream",2.52027335260242,0.346325310758122,2.52027335260242
"ECU","Ecuador","Oil","Upstream",4.67606050012575,0.393231154897907,4.67606050012575
"ECU","Ecuador","Semiconductors","Midstream",2.55729953004061,0.366025403784439,2.55729953004061
"ECU","Ecuador","Solar","Midstream",2.83002685776098,0.376178511530114,2.83002685776098
"ECU","Ecuador","Wind","Midstream",2.83002685776098,0.361816203494081,2.83002685776098
"EGY","Egypt","Batteries","Midstream",4.91349975894866,0.327560349475552,4.91349975894866
"EGY","Egypt","Batteries","Upstream",0.0217990627504257,0.234975429085411,0.0217990627504257
"EGY","Egypt","Coal","Midstream",0.350104653197951,0.275887238151612,0.350104653197951
"EGY","Egypt","Coal","Upstream",0.381762526231602,0.337386354243376,0.381762526231602
"EGY","Egypt","Electric Grid","Midstream",9.55235009214191,0.449489742783178,9.55235009214191
"EGY","Egypt","Electric Grid","Upstream",-0.116077638864713,0.172537796514215,-0.116077638864713
"EGY","Egypt","Electric Vehicles","Midstream",15.2408328932968,0.523384370687294,15.2408328932968
"EGY","Egypt","Electric Vehicles","Upstream",0.0217990627504257,0.234975429085411,0.0217990627504257
"EGY","Egypt","Gas","Midstream",3.14339991005016,0.396423049961671,3.14339991005016
"EGY","Egypt","Gas","Upstream",2.37788064547458,0.379023901017086,2.37788064547458
"EGY","Egypt","Nuclear","Midstream",-0.0949390721558694,0.248526499798539,-0.0949390721558694
"EGY","Egypt","Nuclear","Upstream",0.0217990627504257,0.234975429085411,0.0217990627504257
"EGY","Egypt","Oil","Midstream",3.14339991005016,0.363899066083907,3.14339991005016
"EGY","Egypt","Oil","Upstream",0.381762526231602,0.233024028103924,0.381762526231602
"EGY","Egypt","Semiconductors","Midstream",0.674940603778084,0.261203874963741,0.674940603778084
"EGY","Egypt","Semiconductors","Upstream",0.0217990627504257,0.234975429085411,0.0217990627504257
"EGY","Egypt","Solar","Midstream",12.1103842498004,0.536866001637926,12.1103842498004
"EGY","Egypt","Solar","Upstream",0.0217990627504257,0.234975429085411,0.0217990627504257
"EGY","Egypt","Wind","Midstream",2.44400447767327,0.325712032443019,2.44400447767327
"EGY","Egypt","Wind","Upstream",0.0217990627504257,0.234975429085411,0.0217990627504257
"ESP","Spain","Batteries","Midstream",33.7539745023985,0.740289324526618,33.7539745023985
"ESP","Spain","Batteries","Upstream",0.334096220290081,0.618347584860329,0.334096220290081
"ESP","Spain","Coal","Midstream",8.60446986798037,0.766975971896076,8.60446986798037
"ESP","Spain","Coal","Upstream",4.33404632653118,0.719131255127884,4.33404632653118
"ESP","Spain","Electric Grid","Midstream",21.5626667686891,0.718270953309747,21.5626667686891
"ESP","Spain","Electric Grid","Upstream",23.7995110031998,0.804805898398896,23.7995110031998
"ESP","Spain","Electric Vehicles","Midstream",20.744343092987,0.640224749843745,20.744343092987
"ESP","Spain","Electric Vehicles","Upstream",0.334096220290081,0.618347584860329,0.334096220290081
"ESP","Spain","Gas","Midstream",10.8362513597517,0.672439650524448,10.8362513597517
"ESP","Spain","Gas","Upstream",10.4237198909449,0.72248559562077,10.4237198909449
"ESP","Spain","Nuclear","Midstream",8.84080403132237,0.751473500201461,8.84080403132237
"ESP","Spain","Nuclear","Upstream",0.334096220290081,0.618347584860329,0.334096220290081
"ESP","Spain","Oil","Midstream",11.5869540214981,0.682372764094939,11.5869540214981
"ESP","Spain","Oil","Upstream",11.2691394788866,0.737273739624661,11.2691394788866
"ESP","Spain","Semiconductors","Midstream",12.5660577734508,0.660943261085074,12.5660577734508
"ESP","Spain","Semiconductors","Upstream",0.334096220290081,0.618347584860329,0.334096220290081
"ESP","Spain","Solar","Midstream",17.5147972322177,0.730313768177055,17.5147972322177
"ESP","Spain","Solar","Upstream",0.334096220290081,0.618347584860329,0.334096220290081
"ESP","Spain","Wind","Midstream",18.5511633279642,0.755726536204871,18.5511633279642
"ESP","Spain","Wind","Upstream",0.334096220290081,0.618347584860329,0.334096220290081
"EST","Estonia","Batteries","Midstream",23.9582314023312,0.5519238534011,23.9582314023312
"EST","Estonia","Batteries","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"EST","Estonia","Coal","Midstream",6.34495449452884,0.606768845102093,6.34495449452884
"EST","Estonia","Coal","Upstream",3.61478814665038,0.633974596215561,3.61478814665038
"EST","Estonia","Electric Grid","Midstream",14.4191127322302,0.523384370687294,14.4191127322302
"EST","Estonia","Electric Grid","Upstream",9.8381063887643,0.570838353420942,9.8381063887643
"EST","Estonia","Electric Vehicles","Midstream",13.6847179987697,0.476615629312706,13.6847179987697
"EST","Estonia","Electric Vehicles","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"EST","Estonia","Gas","Midstream",9.39014989903672,0.573470638766806,9.39014989903672
"EST","Estonia","Gas","Upstream",6.24233069673243,0.557909370324897,6.24233069673243
"EST","Estonia","Nuclear","Midstream",6.49018560723198,0.553419790280337,6.49018560723198
"EST","Estonia","Nuclear","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"EST","Estonia","Oil","Midstream",9.80346918025812,0.559030664788371,9.80346918025812
"EST","Estonia","Oil","Upstream",6.64654573390711,0.489431900645466,6.64654573390711
"EST","Estonia","Semiconductors","Midstream",10.1725471788225,0.563508326896292,10.1725471788225
"EST","Estonia","Semiconductors","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"EST","Estonia","Solar","Midstream",11.9481317875428,0.523384370687294,11.9481317875428
"EST","Estonia","Solar","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"EST","Estonia","Wind","Midstream",12.5886296207789,0.554701016476445,12.5886296207789
"EST","Estonia","Wind","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"FIN","Finland","Batteries","Midstream",29.5350612000035,0.644756480997871,29.5350612000035
"FIN","Finland","Batteries","Upstream",0.330467952196068,0.598508375909206,0.330467952196068
"FIN","Finland","Coal","Midstream",6.33884545648962,0.598781099305037,6.33884545648962
"FIN","Finland","Coal","Upstream",3.2582689890719,0.5221019260413,3.2582689890719
"FIN","Finland","Electric Grid","Midstream",16.688479349144,0.623821488469886,16.688479349144
"FIN","Finland","Electric Grid","Upstream",15.8650029110337,0.738796125036258,15.8650029110337
"FIN","Finland","Electric Vehicles","Midstream",16.4612331030108,0.557413839088274,16.4612331030108
"FIN","Finland","Electric Vehicles","Upstream",0.330467952196068,0.598508375909206,0.330467952196068
"FIN","Finland","Gas","Midstream",9.95920595117484,0.603576950038329,9.95920595117484
"FIN","Finland","Gas","Upstream",8.96426311828164,0.710102051443364,8.96426311828164
"FIN","Finland","Nuclear","Midstream",6.71993354576253,0.606768845102093,6.71993354576253
"FIN","Finland","Nuclear","Upstream",0.330467952196068,0.598508375909206,0.330467952196068
"FIN","Finland","Oil","Midstream",10.5468669572089,0.627679006968745,10.5468669572089
"FIN","Finland","Oil","Upstream",8.05525015468335,0.590940181933108,8.05525015468335
"FIN","Finland","Semiconductors","Midstream",10.7530551291485,0.578260318090672,10.7530551291485
"FIN","Finland","Semiconductors","Upstream",0.330467952196068,0.598508375909206,0.330467952196068
"FIN","Finland","Solar","Midstream",13.4827384678289,0.608169607808782,13.4827384678289
"FIN","Finland","Solar","Upstream",0.330467952196068,0.598508375909206,0.330467952196068
"FIN","Finland","Wind","Midstream",14.0072138164305,0.646780879186331,14.0072138164305
"FIN","Finland","Wind","Upstream",0.330467952196068,0.598508375909206,0.330467952196068
"FRA","France","Batteries","Midstream",41.2842786060347,0.856284416118652,41.2842786060347
"FRA","France","Batteries","Upstream",0.361387456843915,0.729671735734291,0.361387456843915
"FRA","France","Coal","Midstream",8.46728236320708,0.751473500201461,8.46728236320708
"FRA","France","Coal","Upstream",3.39061090419964,0.552027891483696,3.39061090419964
"FRA","France","Electric Grid","Midstream",23.2891144255206,0.730313768177055,23.2891144255206
"FRA","France","Electric Grid","Upstream",39.7919069062138,0.893912146097481,39.7919069062138
"FRA","France","Electric Vehicles","Midstream",30.9872233097974,0.743191969396941,30.9872233097974
"FRA","France","Electric Vehicles","Upstream",0.361387456843915,0.729671735734291,0.361387456843915
"FRA","France","Gas","Midstream",13.6801861810271,0.715098098188259,13.6801861810271
"FRA","France","Gas","Upstream",8.64801301562908,0.676788291417445,8.64801301562908
"FRA","France","Nuclear","Midstream",10.543811854749,0.803639594543732,10.543811854749
"FRA","France","Nuclear","Upstream",0.361387456843915,0.729671735734291,0.361387456843915
"FRA","France","Oil","Midstream",14.5789733831351,0.727272727272727,14.5789733831351
"FRA","France","Oil","Upstream",9.99370608932377,0.689185757631912,9.99370608932377
"FRA","France","Semiconductors","Midstream",18.982296160332,0.738796125036258,18.982296160332
"FRA","France","Semiconductors","Upstream",0.361387456843915,0.729671735734291,0.361387456843915
"FRA","France","Solar","Midstream",20.0561745154905,0.757091406077518,20.0561745154905
"FRA","France","Solar","Upstream",0.361387456843915,0.729671735734291,0.361387456843915
"FRA","France","Wind","Midstream",17.8014725834767,0.741754300238757,17.8014725834767
"FRA","France","Wind","Upstream",0.361387456843915,0.729671735734291,0.361387456843915
"GBR","United Kingdom","Batteries","Midstream",32.6298819673668,0.727272727272727,32.6298819673668
"GBR","United Kingdom","Batteries","Upstream",0.215937169951545,0.474068367285319,0.215937169951545
"GBR","United Kingdom","Coal","Midstream",8.75653561938968,0.78416553894123,8.75653561938968
"GBR","United Kingdom","Coal","Upstream",3.24545538862381,0.5,3.24545538862381
"GBR","United Kingdom","Electric Grid","Midstream",28.2756389098487,0.772270000803559,28.2756389098487
"GBR","United Kingdom","Electric Grid","Upstream",36.6413234939391,0.855409418144129,36.6413234939391
"GBR","United Kingdom","Electric Vehicles","Midstream",32.8460940513729,0.757091406077518,32.8460940513729
"GBR","United Kingdom","Electric Vehicles","Upstream",0.215937169951545,0.474068367285319,0.215937169951545
"GBR","United Kingdom","Gas","Midstream",15.3538411955677,0.786681128339908,15.3538411955677
"GBR","United Kingdom","Gas","Upstream",14.9997051388692,0.825352392519409,14.9997051388692
"GBR","United Kingdom","Nuclear","Midstream",11.9297061203277,0.826417586814066,11.9297061203277
"GBR","United Kingdom","Nuclear","Upstream",0.215937169951545,0.474068367285319,0.215937169951545
"GBR","United Kingdom","Oil","Midstream",14.9030997498398,0.740289324526618,14.9030997498398
"GBR","United Kingdom","Oil","Upstream",10.0158133233501,0.700194588625913,10.0158133233501
"GBR","United Kingdom","Semiconductors","Midstream",17.0529941639389,0.725708114822568,17.0529941639389
"GBR","United Kingdom","Semiconductors","Upstream",0.215937169951545,0.474068367285319,0.215937169951545
"GBR","United Kingdom","Solar","Midstream",17.4620704979017,0.706924559946355,17.4620704979017
"GBR","United Kingdom","Solar","Upstream",0.215937169951545,0.474068367285319,0.215937169951545
"GBR","United Kingdom","Wind","Midstream",14.8630948662908,0.694472732120566,14.8630948662908
"GBR","United Kingdom","Wind","Upstream",0.215937169951545,0.474068367285319,0.215937169951545
"GHA","Ghana","Batteries","Midstream",6.10257571823983,0.355243519002129,6.10257571823983
"GHA","Ghana","Coal","Midstream",1.55372588694645,0.385078672430407,1.55372588694645
"GHA","Ghana","Electric Grid","Midstream",9.20092926508318,0.435616541812322,9.20092926508318
"GHA","Ghana","Electric Vehicles","Midstream",16.2397369851895,0.536866001637926,16.2397369851895
"GHA","Ghana","Gas","Midstream",4.55604124253368,0.433790545969063,4.55604124253368
"GHA","Ghana","Nuclear","Midstream",2.48596141911432,0.393231154897907,2.48596141911432
"GHA","Ghana","Oil","Midstream",4.91051843109018,0.433790545969063,4.91051843109018
"GHA","Ghana","Oil","Upstream",4.63666159245973,0.385078672430407,4.63666159245973
"GHA","Ghana","Semiconductors","Midstream",6.3506223618562,0.44374109684803,6.3506223618562
"GHA","Ghana","Solar","Midstream",2.17521624172503,0.35123504722476,2.17521624172503
"GHA","Ghana","Wind","Midstream",5.62651446365875,0.409269851976059,5.62651446365875
"GRC","Greece","Batteries","Midstream",29.1780436521468,0.636100933916093,29.1780436521468
"GRC","Greece","Batteries","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"GRC","Greece","Coal","Midstream",6.32901679184834,0.590940181933108,6.32901679184834
"GRC","Greece","Coal","Upstream",3.53934326271739,0.607719043940738,3.53934326271739
"GRC","Greece","Electric Grid","Midstream",16.7296532029711,0.63191857133513,16.7296532029711
"GRC","Greece","Electric Grid","Upstream",15.6419361671719,0.713465400077356,15.6419361671719
"GRC","Greece","Electric Vehicles","Midstream",15.2275243899425,0.516685226452117,15.2275243899425
"GRC","Greece","Electric Vehicles","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"GRC","Greece","Gas","Midstream",9.22582112346013,0.5519238534011,9.22582112346013
"GRC","Greece","Gas","Upstream",14.96949650665,0.802450374044001,14.96949650665
"GRC","Greece","Nuclear","Midstream",6.64778274677266,0.590940181933108,6.64778274677266
"GRC","Greece","Nuclear","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"GRC","Greece","Oil","Midstream",9.5014534505918,0.530939938605593,9.5014534505918
"GRC","Greece","Oil","Upstream",7.73573708153855,0.575635718303508,7.73573708153855
"GRC","Greece","Semiconductors","Midstream",11.0032741791754,0.609128788536429,11.0032741791754
"GRC","Greece","Semiconductors","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"GRC","Greece","Solar","Midstream",13.0681586732853,0.585786437626905,13.0681586732853
"GRC","Greece","Solar","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"GRC","Greece","Wind","Midstream",12.6227238355775,0.561737950563738,12.6227238355775
"GRC","Greece","Wind","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"HKG","Hong Kong","Batteries","Midstream",3.58575100980025,0.307255071774232,3.58575100980025
"HKG","Hong Kong","Coal","Midstream",0.51808532131856,0.299805411374087,0.51808532131856
"HKG","Hong Kong","Coal","Upstream",0.569893853450416,0.347256430519562,0.569893853450416
"HKG","Hong Kong","Electric Grid","Midstream",0.932553578373408,0.256808030603058,0.932553578373408
"HKG","Hong Kong","Electric Grid","Upstream",0.984362110505264,0.319451409744619,0.984362110505264
"HKG","Hong Kong","Electric Vehicles","Midstream",2.6366180170447,0.281729046690253,2.6366180170447
"HKG","Hong Kong","Gas","Midstream",0.51808532131856,0.284901901811741,0.51808532131856
"HKG","Hong Kong","Gas","Upstream",0.569893853450416,0.27751440437923,0.569893853450416
"HKG","Hong Kong","Nuclear","Midstream",0.828936514109696,0.331369622875606,0.828936514109696
"HKG","Hong Kong","Oil","Midstream",0.51808532131856,0.272727272727273,0.51808532131856
"HKG","Hong Kong","Oil","Upstream",0.569893853450416,0.262726260375339,0.569893853450416
"HKG","Hong Kong","Semiconductors","Midstream",6.5676372818791,0.450920511858511,6.5676372818791
"HKG","Hong Kong","Solar","Midstream",4.29258057331033,0.406878198854511,4.29258057331033
"HKG","Hong Kong","Wind","Midstream",0.725319449845984,0.170507639990094,0.725319449845984
"HRV","Croatia","Batteries","Midstream",24.2314132520937,0.559030664788371,24.2314132520937
"HRV","Croatia","Batteries","Upstream",0.342367652835465,0.714285714285714,0.342367652835465
"HRV","Croatia","Coal","Midstream",6.11596048221565,0.546164866674593,6.11596048221565
"HRV","Croatia","Coal","Upstream",3.43732487567347,0.567378187693889,3.43732487567347
"HRV","Croatia","Electric Grid","Midstream",14.0521377460427,0.510004003203204,14.0521377460427
"HRV","Croatia","Electric Grid","Upstream",9.98170745715157,0.585786437626905,9.98170745715157
"HRV","Croatia","Electric Vehicles","Midstream",15.0593214379495,0.510004003203204,15.0593214379495
"HRV","Croatia","Electric Vehicles","Upstream",0.342367652835465,0.714285714285714,0.342367652835465
"HRV","Croatia","Gas","Midstream",9.14799304095437,0.537887535878415,9.14799304095437
"HRV","Croatia","Gas","Upstream",4.78060292113523,0.492855684535901,4.78060292113523
"HRV","Croatia","Nuclear","Midstream",5.94655695079745,0.510568099354534,5.94655695079745
"HRV","Croatia","Nuclear","Upstream",0.342367652835465,0.714285714285714,0.342367652835465
"HRV","Croatia","Oil","Midstream",9.49132635821845,0.5240279644043,9.49132635821845
"HRV","Croatia","Oil","Upstream",5.45898764368634,0.446580209719663,5.45898764368634
"HRV","Croatia","Semiconductors","Midstream",9.44940974878686,0.506945784553418,9.44940974878686
"HRV","Croatia","Semiconductors","Upstream",0.342367652835465,0.714285714285714,0.342367652835465
"HRV","Croatia","Solar","Midstream",11.5277130961687,0.516685226452117,11.5277130961687
"HRV","Croatia","Solar","Upstream",0.342367652835465,0.714285714285714,0.342367652835465
"HRV","Croatia","Wind","Midstream",11.7092265243469,0.520303695138075,11.7092265243469
"HRV","Croatia","Wind","Upstream",0.342367652835465,0.714285714285714,0.342367652835465
"HUN","Hungary","Batteries","Midstream",31.2416963848875,0.703624907560761,31.2416963848875
"HUN","Hungary","Batteries","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"HUN","Hungary","Coal","Midstream",7.5383777939117,0.700194588625913,7.5383777939117
"HUN","Hungary","Coal","Upstream",3.51641445973516,0.599363225199615,3.51641445973516
"HUN","Hungary","Electric Grid","Midstream",15.6112199241402,0.557413839088274,15.6112199241402
"HUN","Hungary","Electric Grid","Upstream",11.0478872008588,0.617217781462681,11.0478872008588
"HUN","Hungary","Electric Vehicles","Midstream",17.7284008112787,0.608169607808782,17.7284008112787
"HUN","Hungary","Electric Vehicles","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"HUN","Hungary","Gas","Midstream",10.2587002664397,0.627679006968745,10.2587002664397
"HUN","Hungary","Gas","Upstream",5.53711368905557,0.528665337321573,5.53711368905557
"HUN","Hungary","Nuclear","Midstream",7.58721987372685,0.689185757631912,7.58721987372685
"HUN","Hungary","Nuclear","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"HUN","Hungary","Oil","Midstream",10.1496324040101,0.595864817939765,10.1496324040101
"HUN","Hungary","Oil","Upstream",7.30447420153246,0.546164866674593,7.30447420153246
"HUN","Hungary","Semiconductors","Midstream",10.8414377775616,0.593429974492729,10.8414377775616
"HUN","Hungary","Semiconductors","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"HUN","Hungary","Solar","Midstream",13.5342479918776,0.615911621788925,13.5342479918776
"HUN","Hungary","Solar","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"HUN","Hungary","Wind","Midstream",13.2922862634549,0.613698292649233,13.2922862634549
"HUN","Hungary","Wind","Upstream",0.322342206215261,0.539029477605158,0.322342206215261
"IDN","Indonesia","Batteries","Midstream",30.4257784898731,0.682372764094939,30.4257784898731
"IDN","Indonesia","Batteries","Upstream",0.100336039156126,0.429669983095794,0.100336039156126
"IDN","Indonesia","Coal","Midstream",6.23852607518339,0.560742595339519,6.23852607518339
"IDN","Indonesia","Coal","Upstream",16.2830304422543,0.851732417295687,16.2830304422543
"IDN","Indonesia","Electric Grid","Midstream",17.2023586389487,0.640224749843745,17.2023586389487
"IDN","Indonesia","Electric Grid","Upstream",4.3646869163591,0.472135954999579,4.3646869163591
"IDN","Indonesia","Electric Vehicles","Midstream",21.6692343892489,0.666666666666667,21.6692343892489
"IDN","Indonesia","Electric Vehicles","Upstream",0.100336039156126,0.429669983095794,0.100336039156126
"IDN","Indonesia","Gas","Midstream",10.0367080954404,0.611437958589787,10.0367080954404
"IDN","Indonesia","Gas","Upstream",11.6276332816101,0.765587621685079,11.6276332816101
"IDN","Indonesia","Nuclear","Midstream",5.49385746988958,0.489431900645466,5.49385746988958
"IDN","Indonesia","Nuclear","Upstream",0.100336039156126,0.429669983095794,0.100336039156126
"IDN","Indonesia","Oil","Midstream",10.4634835985507,0.6194654184182,10.4634835985507
"IDN","Indonesia","Oil","Upstream",12.5094554081774,0.78416553894123,12.5094554081774
"IDN","Indonesia","Semiconductors","Midstream",7.37539458490472,0.458039891549808,7.37539458490472
"IDN","Indonesia","Semiconductors","Upstream",0.100336039156126,0.429669983095794,0.100336039156126
"IDN","Indonesia","Solar","Midstream",5.51284589963088,0.414213562373095,5.51284589963088
"IDN","Indonesia","Solar","Upstream",0.100336039156126,0.429669983095794,0.100336039156126
"IDN","Indonesia","Wind","Midstream",7.11658153237983,0.431151313055688,7.11658153237983
"IDN","Indonesia","Wind","Upstream",0.100336039156126,0.429669983095794,0.100336039156126
"IND","India","Batteries","Midstream",37.3797225128728,0.805950034987136,37.3797225128728
"IND","India","Batteries","Upstream",0.0841017133947095,0.41106575888162,0.0841017133947095
"IND","India","Coal","Midstream",6.6590462610036,0.631803130772543,6.6590462610036
"IND","India","Coal","Upstream",7.83122819027124,0.8,7.83122819027124
"IND","India","Electric Grid","Midstream",44.1073415303465,0.830479152801463,44.1073415303465
"IND","India","Electric Grid","Upstream",3.72970837568338,0.450920511858511,3.72970837568338
"IND","India","Electric Vehicles","Midstream",38.3058075797764,0.789103277940466,38.3058075797764
"IND","India","Electric Vehicles","Upstream",0.0841017133947095,0.41106575888162,0.0841017133947095
"IND","India","Gas","Midstream",14.472767146158,0.740289324526618,14.472767146158
"IND","India","Gas","Upstream",7.85805967842499,0.647529554910575,7.85805967842499
"IND","India","Nuclear","Midstream",6.31655466823221,0.531818475186887,6.31655466823221
"IND","India","Nuclear","Upstream",0.0841017133947095,0.41106575888162,0.0841017133947095
"IND","India","Oil","Midstream",16.9473746267976,0.786681128339908,16.9473746267976
"IND","India","Oil","Upstream",10.8649052062072,0.724112761848388,10.8649052062072
"IND","India","Semiconductors","Midstream",33.1172795422428,0.855409418144129,33.1172795422428
"IND","India","Semiconductors","Upstream",0.0841017133947095,0.41106575888162,0.0841017133947095
"IND","India","Solar","Midstream",39.8446704618676,0.857985267977541,39.8446704618676
"IND","India","Solar","Upstream",0.0841017133947095,0.41106575888162,0.0841017133947095
"IND","India","Wind","Midstream",23.6924636899876,0.807072719232098,23.6924636899876
"IND","India","Wind","Upstream",0.0841017133947095,0.41106575888162,0.0841017133947095
"IRL","Ireland","Batteries","Midstream",26.5111707597143,0.611437958589787,26.5111707597143
"IRL","Ireland","Batteries","Upstream",0.339390811506112,0.661921169148781,0.339390811506112
"IRL","Ireland","Coal","Midstream",6.10427722135381,0.538967651499967,6.10427722135381
"IRL","Ireland","Coal","Upstream",3.12891742825109,0.48528137423857,3.12891742825109
"IRL","Ireland","Electric Grid","Midstream",14.8270992082995,0.543663798058556,14.8270992082995
"IRL","Ireland","Electric Grid","Upstream",10.7890368465463,0.601205432015929,10.7890368465463
"IRL","Ireland","Electric Vehicles","Midstream",14.6471668917174,0.503333481494652,14.6471668917174
"IRL","Ireland","Electric Vehicles","Upstream",0.339390811506112,0.661921169148781,0.339390811506112
"IRL","Ireland","Gas","Midstream",9.19754780823402,0.544879231374158,9.19754780823402
"IRL","Ireland","Gas","Upstream",5.3058198506014,0.521468075279102,5.3058198506014
"IRL","Ireland","Nuclear","Midstream",6.60428201573699,0.58322994576116,6.60428201573699
"IRL","Ireland","Nuclear","Upstream",0.339390811506112,0.661921169148781,0.339390811506112
"IRL","Ireland","Oil","Midstream",9.81163584405768,0.566209454030937,9.81163584405768
"IRL","Ireland","Oil","Upstream",6.22794685086049,0.475291923615912,6.22794685086049
"IRL","Ireland","Semiconductors","Midstream",10.1691219394823,0.55625890315197,10.1691219394823
